_id,link,last_seen,ispublished,views,deadline,company_name,content,source,branches_count,display_name,country,industry,revenue_range,employees_range,year_founded,description,longitude,latitude,company_status,revenue,employees_count,technologies_used
,,,,,,http://proxibid.com,,,3,"Proxibid, Inc.",United States,Information Services,10M - 50M,200 - 500,2001,"As the most trusted way to connect buyers and sellers of highly valued items, Proxibid (www.proxibid.com) offers the most secure online Marketplace in the industry. Since 2001, Proxibid has worked with more than 3,300 sellers and buyers from 190 countries to provide a safe way to transact across 15 categories including heavy construction equipment, industrial machinery, collector cars, real estate, antiques and collectibles, firearms, coins, and more. 

Proxibid offers four transaction methods—buy now, make offer, timed auction, and live auction—ensuring buyers and sellers can transact how they want, when they want. For sellers, Proxibid offers a 24x7 sales channel that means you’re always open for business. Buyers know they can count on Proxibid for unique and hard-to-find items they won’t find anywhere else online.

Proxibid offers the industry’s most sophisticated risk management system, specifically designed to facilitate transactions for high value items like heavy construction equipment, industrial machinery, collector cars, antiques, real estate, and more. The company’s industry-low non-pay rate of 0.15 percent means sellers get paid at the end of their sales―something no other online provider can ensure. That, combined with a robust online platform that boasts 99.9+ percent uptime, makes Proxibid the most trusted place to buy and sell highly valued items online.

In February 2015, the companies announced an agreement to integrate item listings in the heavy construction equipment and industrial machinery categories directly into the eBay marketplace. This technology went live in November, and the partnership is already generating revenue for both companies.

In August 2015, Proxibid received a significant growth investment from Primus Capital, and Ohio-based private equity firm. This capital infusion has allowed the company to expedite product technical development and increase capacity in both sales and marketing. 

Create a free account today.",-96.06226,41.21584,active,,207,"['CloudFlare', 'Google Analytics', 'Google Tag Manager', 'Incapsula']"
,,,,,,http://bozeman.net,,,1,City of Bozeman,United States,Government Administration,50M - 100M,200 - 500,1883,"Welcome to Bozeman - An ideal place to reside and recreate! Clean air, national forest access less than 10 miles away and moderate climate make this a perfect place for outdoor recreation. For those who like to stay a little closer to home enjoy shopping, parks, world-class museums, and arts and cultural opportunities. Residents of Bozeman receive the benefits of a wonderful standard of living with year round recreational and cultural events. Bozeman is the place to be for that small town feel with big city amenities. The perfect place to do everything or nothing at all. 
(Courtesy of the Bozeman Area Chamber of Commerce http://www.bozemanchamber.com/)",,,active,,350,"['Google Analytics', 'Google Tag Manager']"
,,,,,,http://dsusd.us,,,1,Desert Sands Unified School District,United States,Education Management,10M - 50M,50 - 200,1966,"Desert Sands Unified School District primarily serves five communities in the central Coachella Valley of California: Bermuda Dunes, Indian Wells, Indio, La Quinta, and Palm Desert. Students from other areas of the desert also take advantage of the quality education provided by our schools. Over 27,000 students attend 34 schools in the district including traditional high schools, alternative high schools, middle schools, elementary schools, and 16 preschools, including a federally funded Head Start program. Two elementary schools currently offer full dual immersion in English/Spanish to kindergarteners and first graders. Grades will be added each year and the additional schools will be offered in the future. DSUSD is one of the larger employers in the valley with over 2,800 employees.",-116.27743,33.70088,active,,156,"['CloudFlare', 'Drupal', 'Google Tag Manager']"
,,,,,,http://vtldesign.com,,,0,"Vital Design, LLC",United States,Management Consulting,1M - 10M,50 - 200,2001,"Offers website design, digital marketing and brand strategy services to its clients.",-70.75923,43.076828,active,5347785,52,"['CloudFlare', 'Google Analytics', 'Google Analytics Content Experiment', 'Google DoubleClick', 'Google Tag Manager', 'HubSpot', 'ShareThis', 'WordPress']"
,,,,,,http://zoraq.com,,,0,ZORAQ.COM,"Iran, Islamic Republic of",,10M - 50M,50 - 200,2010,باسابقه‌ترین و معتبرترین سامانه خرید اینترنتی بلیط هواپیما،بلیط چارتر و بلیط قطار رجا، رزرو بلیط هواپیما و خرید بلیط هواپیما خارجی و داخلی از معتبرترین ایرلاین‌های ایران و جهان,,,active,,,"['Google Analytics', 'Google Tag Manager']"
,,,,,,http://cavalier.ca,,,2,Cavalier Transportation Services Inc.,Canada,Transportation/Trucking/Railroad,1M - 10M,10 - 50,1979,"Cavalier transportation. LTL, warehousing, logistics. Truck driver jobs. Cavalier transportation services is a Toronto Ontario LTL freight transport company specializing in cargo shipping, warehousing and logistics for Ontario, Syracuse, Montreal, Ohio and Pennsylvania.",,,active,,,['CloudFlare']
,,,,,,http://weather.com,,,0,"The Weather Channel Interactive, Inc.",United States,,10M - 50M,50 - 200,1982,"The Weather Channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",-84.46378,33.894943,active,,,"['Amazon Cloudfront', 'comScore', 'Drupal', 'Fastly', 'Google DoubleClick', 'NewRelic', 'Omniture', 'outbrain', 'Salesforce SFDC', 'Salesforce Visualforce', 'Taboola']"
,,,,,,http://fultonindoh.com,,,0,"Fulton Industries, Inc.",United States,Mining & Metals,10M - 50M,50 - 200,1939,"Organized in 1939, Fulton Industries, Inc. is located in Northwest Ohio, and services a wide variety of industries with quality Industrial and MIL-spec flashlights, as well as deep drawn and custom formed metal stampings, sub assemblies, and welded assemblies.  Most of our customers are Fortune 1000 companies.  

As one of the largest flashlight manufacturers in the U.S., Fulton produces a complete line of heavy-duty, industrial, consumer, government and military flashlights.  Expertise gained in the manufacture of flashlights has also made us specialists in deep drawn stampings and assembly work.  In these areas, we serve the automotive and appliance industry.

It is our policy to produce quality products; On time; At competitive prices; to satisfy our customers expectations and continually improve.",-84.14473,41.55871,active,,65,"['AddThis', 'WordPress']"
,,,,,,http://tranex-ng.com,,,0,TRANS-NATIONWIDE EXPRESS PLC,Nigeria,Package/Freight Delivery,1M - 10M,,1984,,,,active,3600000,,"['CloudFlare', 'Google Tag Manager']"
,,,,,,http://tecalliance.net,,,0,TecAlliance GmbH,Germany,Computer Software,50M - 100M,200 - 500,2000,"We are helping to shape the digital transformation of the International Automotive Aftermarket.

The spare parts market is growing and changing. Data must be available more quickly, processes leaner. The TecAlliance brand combines all the experience of the long-established companies TecDoc, TecCom, TecRMI and Headline. TecAlliance sees itself as the international driving force behind data, processes and integrated solutions in the automotive aftermarket. And this you can rely on.

For more than 20 years, we have set standards in the automotive aftermarket worldwide; as a digital innovator and a provider of leading expert solutions, we are aware of our great responsibility for the success of our customers and the market. We are distinguished by our in-depth knowledge of the industry and our requirement for the highest levels of quality and security based on sustainable technologies.

We accompany and support you during the digital transformation with data-driven solutions and comprehensive consulting services for effective and efficient business processes. We will collaborate with you; based on your wishes and requirements, we will develop practical digital solutions and innovative services to make your day-to-day business easier.

“Two decisive factors for future success in the automotive aftermarket will be: putting the driver at the centre of our business and offering products and services in digital networks.”
Jürgen Buchert, TecAlliance CEO",,,active,,428,"['Google Analytics', 'Google Tag Manager', 'Gravatar', 'WordPress']"
,,,,,,,,,0,Bradley’s Screen Printing & Trophies,United States,,1M - 10M,10 - 50,,,-81.60188,35.29334,active,,,[]
,,,,,,http://niretina.com,,,0,"NORTHERN ILLINOIS RETINA, LTD",United States,Financial Services,1M - 10M,10 - 50,,815-226-4990 - Since 1991. 24 years of experience. Certified. Ophthalmologist. Retinal disease. Scleral buckling surgery. Detached and torn retina.,-88.99956,42.281517,active,,18,['WordPress']
,,,,,,http://sommarland.se,,,0,Skara Sommarland Nöjes AB,Sweden,,,,,Välkommen till Skara Sommarland! ✓ 13 plaskiga attraktioner i vattenparken ✓ 20 fartfyllda tivoliattraktioner ✓ Gokart och vattenskidor!,,,active,,,['Google Tag Manager']
,,,,,,,,,0,IDEXX Switzerland AG,Switzerland,Hospital & Health Care,,,,,,,active,,,[]
,,,,,,http://ucd.ie,,,0,University College Dublin,Ireland,Higher Education,200M - 1B,"5,000 - 10,000",1851,"University College Dublin is one of Europe's leading research-intensive universities; an environment where undergraduate education, masters and PhD training, research, innovation and community engagement form a dynamic spectrum of activity.

With over 33,000 students drawn from 144 countries, including almost 4,000 students based on overseas campuses, UCD is not only Ireland's largest  university but also its most globally engaged.

It is the 'university of destination' for international students coming to Ireland; UCD's international students make up 25% of its student body, while international academics make up 32% of faculty.

The international standing of UCD has grown in recent years too; it is currently ranked within the top 1% of higher education institutions world-wide.

UCD is Ireland's leader in graduate education with over 9,900 graduate students; almost 20% of whom are graduate research students. Over 1,660 PhD students benefit from the University's structured PhD programmes, as well as its research-led education culture.

The UCD Horizons scheme of modern, modularised education based on learning outcomes sees 50% of students take modules outside their subject areas.

As Ireland's largest university, with its great strength and diversity of disciplines, UCD embraces its role to contribute to the flourishing of Ireland through the study of people, society, business, economy, culture, languages and the creative arts, as well as through research and innovation.

Updated - May 2021",-6.220543,53.307507,active,,5936,"['Google Tag Manager', 'MailChimp', 'WordPress']"
,,,,,,http://timeshighereducation.com,,,0,Times Higher Education,United Kingdom,Higher Education,10M - 50M,200 - 500,1971,"We are THE, the trusted global data partner for higher education. Drawing on five decades of expertise in the sector, millions of individual data points and with thousands of unique institutions participating in our flagship university rankings, we offer deeper and richer insight into university performance than anyone else. From powerful data-driven insights and strategic consultancy support to agenda-setting events and hiring solutions, our products and services enable everyone in higher education to make smarter, more informed decisions.",,,active,,,"['Amazon Cloudfront', 'Drupal', 'Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'NewRelic']"
,,,,,,http://horizonterminals.com,,,1,Horizon Terminal Services LLC,United States,Transportation/Trucking/Railroad,1M - 10M,10 - 50,2015,,-81.52986,30.139595,active,,,['Google Analytics']
,,,,,,http://sterlingsintered.com,,,0,"STERLING SINTERED TECHNOLOGIES, INC",United States,Manufacturing,1M - 10M,50 - 200,1955,"Sterling Sintered Technologies, an ISO 9001-2015 registered company, has been a custom and innovative manufacturer of sintered metal parts since 1955. Our customers and employees are our most valuable assets. We are dedicated to meeting our customer’s quality, delivery, and value requirements. Meeting these requirements and servicing our customers assures our growth and progress in the sintered metal arena. This commitment has always been and will always be the driving force behind Sterling Sintered Technologies. Sterling Sintered has a 33,000 square foot manufacturing facility located in Winsted, CT. It is twenty four miles northwest of Hartford and about thirty nine minutes from Bradley International Airport .",-73.07947,41.922806,active,,62,[]
,,,,,,http://serviceontario.ca,,,78,ServiceOntario,Canada,Government Administration,,,1942,"Ensuring Franco-Ontarians receive government services in French so they can participate in the social, economic and political life of the province while maintaining their linguistic and cultural heritage. Consultation: Improving access to French-language services Thank you for the feedback you shared with us regarding the Government of Ontario’s next steps to improve the delivery of French-language services across the province. The Ministry of Francophone Affairs will report back on the results of this consultation in Fall 2021. Please continue to visit our webpage for additional information as it becomes available. About the consultation",-79.698749,43.742637,active,,,"['CloudFlare', 'Drupal', 'Google Analytics', 'Google Tag Manager']"
,,,,,,http://rusticartmetals.com,,,0,Rustic Art Metals,United States,,1M - 10M,10 - 50,,,-86.45844,35.494053,active,,,[]
,,,,,,http://hollisandhollisgroup.com,,,1,"HOLLIS & HOLLIS GROUP, INC",United States,Transportation/Trucking/Railroad,1M - 10M,10 - 50,2005,"ORDER NOW BUTTON NOT FUNCTIONING YET, BUT COMING SOON!!!",-87.33584,36.544376,active,,15,['Google Analytics']
,,,,,,http://bozzuto.com,,,0,"Bozzuto & Associates, Inc.",United States,Real Estate,200M - 1B,"1,000 - 5,000",1988,"Search apartment communities between New York to South Florida. The Bozzuto Group is a diversified real estate company celebrated for our developments, construction, property management and homebuilding.",-76.89785,39.009735,active,,3464,"['CloudFlare', 'Google Tag Manager', 'WordPress']"
,,,,,,http://islandconcepts.com,,,0,Island Concepts Indonesia Tbk PT,Indonesia,Real Estate,10M - 50M,50 - 200,2003,"PT Island Concepts Indonesia Tbk is an Indonesia-based Company engaged in the hospitality industry. The Company's business activities are consisting of accommodation services, and catering services and urban facility maintenance services. It provides catering services and urban facilities maintenance services through its subsidiary, PT Patra Supplies and Services. Headquartered in Bali, the Company provides accommodation services and operates Bali Island Villas and Spa located in Bali, Indonesia. Its customers are including customers in Australia and Asian markets",,,active,12103227,76,"['WooCommerce', 'WordPress']"
,,,,,,http://wayfair.com,,,6,"Wayfair, Inc.",United States,Retail,> 1B,"> 10,000",2014,"Wayfair Inc. (Wayfair) offers browsing, merchandising and product discovery for a range of products from various suppliers. The Company operates through two segments: U.S. and International. The U.S. segment consists of amounts earned through product sales through the Company's five sites in the United States and through sites operated by third parties in the United States. The International segment consists of amounts earned through product sales through its international sites. It has an online selection of furniture, decor, decorative accents, housewares, seasonal decor and other home goods. The Company offers five sites, including Websites, mobile-optimized Websites and mobile applications: Wayfair, Joss & Main, AllModern, Perigold and Birch Lane. Wayfair is an online destination for all things home. Birch Lane offers a collection of furnishings and home decor. Its sites feature certain products under its house brands, such as Three Posts and Mercury Row.",,,active,9130000000,16990,"['Google Analytics', 'Google DoubleClick', 'Google Tag Manager', 'Nanigans', 'Taboola']"
,,,,,,http://aae.org,,,1,AMERICAN ASSOCIATION OF ENDODONTISTS,United States,Nonprofit Organization Management,0 - 1M,,1943,"We live in a disposable, all-things-recyclable era. Yet some things are truly worth saving, preserving and revering. Take our teeth, for instance: a gateway to nutrition, a sign of emotion, a signal of overall good health. Our natural teeth are worth saving. And no one is better equipped to do that than an endodontist.

The American Association of Endodontists, founded in 1943, is a not-for-profit organization of endodontists and other professionals worldwide with an interest in endodontics. Endodontics was recognized by the American Dental Association as a specialty of dentistry in 1963. The AAE currently has more than 7,500 members worldwide.

The AAE serves as the primary source of continuing education in endodontics for its members, the dental profession, the public and others. As an educational and social medium, the AAE Annual Session attracts endodontists and other dental professionals from around the world to exchange ideas and learn the latest endodontic techniques and research. Smaller educational conferences are offered around the United States. This avenue keeps endodontists up-to-date on the art and science of endodontics so they can provide the highest standard of patient care.

Natural teeth are worth saving, and endodontists have the expertise to save them. Visit findmyendodontist.com today.",,,active,0,,"['CloudFlare', 'Google Tag Manager', 'MaxCDN', 'ShareThis', 'WordPress']"
,,,,,,http://lealstiresandwheels.webs.com,,,0,"LEALS TIRES & CUSTOM WHEELS, INC.",United States,Automotive,0 - 1M,1 - 10,2014,,-81.71362,26.596447,active,,,['Google Analytics']
,,,,,,http://kissacct.com,,,0,Kiss Accounting Software,United States,Accounting,0 - 1M,1 - 10,,"Developer, manufacturer and distributor of 
GREUX business software. Standard accounting modules, plus Job Cost,
Crop Cost, Order Entry, Inventory, Purchase Orders,
POS, Timeclock for payroll, Mailing Lists.",-102.36954,32.007187,active,,,[]
,,,,,,http://hicofabrication.com,,,1,"HIGH COUNTRY FABRICATION, INC.",United States,Oil & Energy,1M - 10M,10 - 50,1994,"High Country Fabrication (HICO) is a custom manufacturer of pressure vessels, reactors, columns, reboilers, scrubbers, shell and tube heat exchangers and other process equipment.",,,active,,,['Google Analytics']
,,,,,,http://dangership.com,,,0,Danger Designs,United States,Design,0 - 1M,1 - 10,2007,,,,active,,,['MaxCDN']
,,,,,,http://johnknoxvillage.com,,,0,"John Knox Village of Florida, Inc.",United States,Hospital & Health Care,50M - 100M,"500 - 1,000",1967,"John Knox Village is a Life Plan Community encompassing a full range of independent living, assisted living and skilled nursing care options for more than 1,000 residents. Since 1967, John Knox Village has been a home to an eclectic mix of “realistic idealists,” who believe in planning for an uncertain future while enjoying a fulfilling present.
 
Our residents have chosen John Knox Village because Life Care provides a lifetime of assurance, and because our 70-acre, not-for-profit community supports them in whatever endeavor they can desire 
or imagine.

You are just a step away from an active, engaged, inspired, stress-free lifestyle. Call us at (954) 783-4040 to schedule a tour and complimentary meal prepared by our Executive Chef. Discover how you can benefit from living at a Life Plan Community.",-80.13204,26.221666,active,61978199,892,"['Google Tag Manager', 'WooCommerce', 'WordPress']"
,,,,,,,,,0,The New Beginnings Center- Nashville,United States,Nonprofit Organization Management,0 - 1M,1 - 10,2011,"The New Beginnings Center (TNBC) was incorporated in June of 2011 as a place where Nashville women -- whatever their age, background, race, sexual orientation, immigration status, or income level-- can embark on programs that allow them to achieve new levels of fitness, strength well-being and confidence. TNBC is committed to delivering a targeted solution to the epidemic of chronic, preventable health issues in our community, offering long-term solutions and changes in women's behaviors leading them to build healthier lifestyles for themselves and their families.
 
The agency provides women with lower income levels individualized personal training, nutritional guidance, and mental health resilience strategies. TNBC is dedicated to providing our clients affordable, sustainable wellness coaching as a means of reversing and preventing disease. TNBC believes that all clients that are willing to learn the skills and knowledge necessary to achieve a healthy and improved quality of life, should be able to access affordable programs with certified personal trainers that support them and tailor activities to meet individual wellness goals so that they can achieve success, sustain that success and pass on their knowledge to their families and communities to create intergenerational change.",,,active,,,[]
,,,,,,,,,0,Wahaya IT Consulting,United States,Information Technology and Services,0 - 1M,1 - 10,2003,,,,active,,,[]
,,,,,,http://kclinstitute.org,,,0,Kingdom Covenant Leadership Institute,Canada,Education Management,10M - 50M,50 - 200,,Kingdom Covenant Leadership Institute (KCLI),,,active,,,[]
,,,,,,http://anoplate.com,,,1,Anoplate Corporation,United States,Mining & Metals,10M - 50M,200 - 500,1960,"Anoplate was founded by Milt Stevenson, Sr., in 1960 to serve a growing need among what was then a very small, locally based machine shop and tool industry. Anoplate operates from a 104,000 square foot facility, single location in Central New York State.

Anoplate offers metal finishing services nationwide including plating of copper, nickel, chromium, zinc, silver, gold, cadmium and tin, various types of anodizing of light metals, conversion coatings such as passivating and phosphating, dry film lubrication, small lot painting, and vacuum impregnation.

Anoplate's reputation for quality and workmanship, diversity in process offered, and ability to meet rigid specifications has led it to serve a broad base of industries including aerospace, computers, defense, electronics, medical, optics, and recreation.",-76.17561,43.06146,active,,256,"['Google Analytics', 'Google Tag Manager']"
,,,,,,http://oasisindia.in,,,0,Oasis Centre for Reproductive Medicine,India,Hospital & Health Care,10M - 50M,50 - 200,2009,"Oasis offers efficient & evidence-based fertility treatments such as Male & Women Infertility, IVF, IUI, ICSI Treatment, Surrogacy, Egg & Sperm Donation etc., Our service areas ~ Hyderabad, Vizag, Bangalore, Warangal, Vijayawada, Guntur, Ranchi, Vadodara, Pune, Chennai.",,,active,,,"['Google Tag Manager', 'WordPress']"
,,,,,,http://woodmeistercorp.com,,,0,SERV. BEHAVIORAL HEALTH SYSTEMS,United States,Hospital & Health Care,0 - 1M,,2006,This is an error page on fortrabbit.,-74.04048,40.75971,active,960000,,"['Google Analytics', 'NewRelic', 'ShareThis']"
,,,,,,http://albertsonscompanies.com,,,1460,Albertsons Companies Inc,United States,Retail,> 1B,"> 10,000",2015,"Albertsons Companies, Inc. is a food and drug retailer in the United States. As of September 10, 2016, the Company operated 2,320 stores across 35 states and the District of Columbia under 19 banners, including Albertsons, Safeway, Vons, Jewel-Osco, Shaw's, Acme, Tom Thumb, Randalls, United Supermarkets, Pavilions, Star Market, Carrs and Haggen. As of September 10, 2016, the Company operated 122 metropolitan statistical areas in the United States (MSAs). As of September 10, 2016, the Company provided value-added services through 1,785 pharmacies and 382 adjacent fuel centers. As of September 10, 2016, the Company operated 29 dedicated distribution centers and 18 manufacturing facilities. The Company's operations are predominantly located in the Western, Southern, Midwest, Northeast, and Mid-Atlantic regions of the United States. The Company's stores offer grocery products, general merchandise, health and beauty care products, pharmacy, fuel and other items and services.",-116.18337,43.598694,active,,275000,"['Amazon Cloudfront', 'CloudFlare', 'Google Analytics', 'Google Tag Manager', 'Incapsula', 'MaxCDN', 'Varnish', 'Volusion', 'WooCommerce', 'WordPress', 'Zendesk']"
,,,,,,,,,0,SEINC,United States,Environmental Services,0 - 1M,1 - 10,2011,,-72.976715,40.868988,active,,,[]
