_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded
645f8afb0dd5ffd15c02d9fc,1,Berkeley County Schools,active,Home of the Musselman Applemen,United States,null,Home of the Musselman Applemen,BERKELEY COUNTY SCHOOLS,2547,"1,000 - 5,000",Primary/Secondary Education,true,2023-05-14T09:14:34.278Z,39.453644,http://www.berkeleycountyschools.org/,-77.96479,238620000,200M - 1B,Vice Society,"[""Google Analytics"",""WordPress""]",null,null
645f8afd0dd5ffd15c02d9fd,0,Kventa Kft,active,"We sell IT products and services, for goverment organizations and busines partners.",Hungary,null,"We sell IT products and services, for goverment organizations and busines partners.",KVENTA Kft.,null,null,null,true,2023-05-14T09:14:40.149Z,47.4109638,http://www.kventa.hu/,19.1774052,null,null,Vice Society,"[""Google Tag Manager"",""WordPress""]",null,null
645f8aff0dd5ffd15c02d9fe,0,HAW Hamburg,active,"Summary
.
With about 16,800 students Hamburg University of Applied Sciences is the second largest institution of higher education in the Hamburg region and one of the largest of its kind (university of applied sciences) in Germany. Founded in 1970, our roots go back to the 18th century. Our practice orientation guarantees a continuous adjustment of teaching based on current development. Small groups, interdisciplinary projects and academic support ensure that our students feel at home at our university.
.
.
Diversity
.
Engineering & Computer Science, Life Sciences, Design, Media & Information, Business & Social Sciences - Hamburg University of Applied Sciences offers a wide range of undergraduate and postgraduate degree programmes within its four faculties leading to the academic qualifications »Bachelor« and »Master«.
.
.
Applied Sciences
.
Practice orientation is our trademark: theory from lectures is put into practice in the laboratories, study projects are completed in the form of case studies, close cooperation with industry ensures a direct link to the future field of work. In many programmes students have to complete a semester-long internship in industry. In addition to an academic title, our professors worked for many years in private companies and public institutions before joining the university.
.
.
International
.
Over 2,000 international students study at Hamburg University of Applied Sciences (13 % of all students), representing over 100 nations. We also welcome international guest students from our partner universities abroad. Hamburg University of Applied Sciences has cooperations with over 140 European universities as well as universities in North and South America, in Asia, Australia, Africa and the Middle East.",Germany,null,"Summary
.
With about 16,800 students Hamburg University of Applied Sciences is the second largest institution of higher education in the Hamburg region and one of the largest of its kind (university of applied sciences) in Germany. Founded in 1970, our roots go back to the 18th century. Our practice orientation guarantees a continuous adjustment of teaching based on current development. Small groups, interdisciplinary projects and academic support ensure that our students feel at home at our university.
.
.
Diversity
.
Engineering & Computer Science, Life Sciences, Design, Media & Information, Business & Social Sciences - Hamburg University of Applied Sciences offers a wide range of undergraduate and postgraduate degree programmes within its four faculties leading to the academic qualifications »Bachelor« and »Master«.
.
.
Applied Sciences
.
Practice orientation is our trademark: theory from lectures is put into practice in the laboratories, study projects are completed in the form of case studies, close cooperation with industry ensures a direct link to the future field of work. In many programmes students have to complete a semester-long internship in industry. In addition to an academic title, our professors worked for many years in private companies and public institutions before joining the university.
.
.
International
.
Over 2,000 international students study at Hamburg University of Applied Sciences (13 % of all students), representing over 100 nations. We also welcome international guest students from our partner universities abroad. Hamburg University of Applied Sciences has cooperations with over 140 European universities as well as universities in North and South America, in Asia, Australia, Africa and the Middle East.",Hamburg University of Applied Sciences,null,"500 - 1,000",Higher Education,true,2023-05-14T09:14:46.100Z,null,http://www.haw-hamburg.de/,null,null,100M - 200M,Vice Society,"[""Google Analytics"",""Piwik"",""WordPress""]",null,1970
645f8b010dd5ffd15c02d9ff,0,HUNOSA,active,null,Spain,null,null,Hulleras del Norte S.A.,null,null,Oil & Energy,true,2023-05-14T09:14:51.969Z,null,http://www.hunosa.es/,null,null,null,Vice Society,[],null,1967
645f8b030dd5ffd15c02da00,0,Vesuvius,active,"Vesuvius plc is engaged in molten metal flow engineering, principally serving the steel and foundry industries. It develops and manufactures high-technology products and solutions for supply to the steel and casting industries. The Company operates through two segments: Steel and Foundry. The Steel division consists of various product lines, such as Steel Flow Control, Advanced Refractories and Technical Services. Its solution is a fully integrated robotic spray application system with a coupled mixing and laser setting system for the accurate location of the tundish furniture and mix preparation. The automatic robotic mixing and application system is fully contained and shielded with automatic shutdown if someone enters the working zone inside the tundish stand. Its technology allows robots to handle various tasks, such as manipulating steel samplers and temperature or hydrogen sensors, and to distribute powder into the tundish.",United Kingdom,null,"Vesuvius plc is engaged in molten metal flow engineering, principally serving the steel and foundry industries. It develops and manufactures high-technology products and solutions for supply to the steel and casting industries. The Company operates through two segments: Steel and Foundry. The Steel division consists of various product lines, such as Steel Flow Control, Advanced Refractories and Technical Services. Its solution is a fully integrated robotic spray application system with a coupled mixing and laser setting system for the accurate location of the tundish furniture and mix preparation. The automatic robotic mixing and application system is fully contained and shielded with automatic shutdown if someone enters the working zone inside the tundish stand. Its technology allows robots to handle various tasks, such as manipulating steel samplers and temperature or hydrogen sensors, and to distribute powder into the tundish.",Vesuvius PLC,10810,"> 10,000",Machinery,true,2023-05-14T09:14:57.836Z,null,http://www.vesuvius.com/,null,2138737794,> 1B,Vice Society,"[""AddThis"",""CloudFlare"",""Google Analytics"",""Google Tag Manager""]",null,2012
645f8b050dd5ffd15c02da01,0,Mount Saint Mary College,active,"Mount Saint Mary College is a private, four-year liberal arts college in the Mid Hudson Valley region of New York State.

Mission
Mount Saint Mary College is an independent, coeducational institution committed to providing students with a liberal arts education to prepare them for lives of leadership and service. Through a variety of majors and professional programs, students are also prepared for career entry or graduate and professional studies.

Consistent with Judeo-Christian values and the Dominican tradition of education that values the inherent worth of the individual, the mission of Mount Saint Mary College is to create an environment which fosters close student-faculty interaction that enables students to reach their full potential as lifelong learners.

Description
Mount Saint Mary College offers an affordable liberal arts education with strong academic undergraduate programs and three graduate programs. Our degree programs in business, education, the health professions, media arts and the social sciences are linked to high career growth fields. Mount students excel by completing internships and study abroad experiences that add dimension and value to their education.

General Information
The Mount accepts applications on a rolling admissions basis, which means you can apply all year round. Come visit our beautiful Hudson Valley campus; there's so much to see and to learn here. The Mount is growing and expanding every year.

To reach the Mount's Office of Admissions, call 1-888-YES-MSMC or send an email to admissions@msmc.edu.",United States,null,"Mount Saint Mary College is a private, four-year liberal arts college in the Mid Hudson Valley region of New York State.

Mission
Mount Saint Mary College is an independent, coeducational institution committed to providing students with a liberal arts education to prepare them for lives of leadership and service. Through a variety of majors and professional programs, students are also prepared for career entry or graduate and professional studies.

Consistent with Judeo-Christian values and the Dominican tradition of education that values the inherent worth of the individual, the mission of Mount Saint Mary College is to create an environment which fosters close student-faculty interaction that enables students to reach their full potential as lifelong learners.

Description
Mount Saint Mary College offers an affordable liberal arts education with strong academic undergraduate programs and three graduate programs. Our degree programs in business, education, the health professions, media arts and the social sciences are linked to high career growth fields. Mount students excel by completing internships and study abroad experiences that add dimension and value to their education.

General Information
The Mount accepts applications on a rolling admissions basis, which means you can apply all year round. Come visit our beautiful Hudson Valley campus; there's so much to see and to learn here. The Mount is growing and expanding every year.

To reach the Mount's Office of Admissions, call 1-888-YES-MSMC or send an email to admissions@msmc.edu.",Mount Saint Mary College,1178,"1,000 - 5,000",Higher Education,true,2023-05-14T09:15:03.767Z,41.51425,http://www.msmc.edu/,-74.01471,81360197,50M - 100M,Vice Society,"[""AddThis"",""Amazon AWS S3"",""Google Analytics"",""Google Tag Manager""]",null,1959
645f8b070dd5ffd15c02da02,0,Guildford County School,active,"Guildford County School is an outstanding Academy secondary school for students aged 11 to 18 in the heart of Guildford, Surrey, England. Founded in 1905, GCS is a specialist music college with an established reputation for academic excellence developed in a caring community. The school provides outstanding learning experiences (Ofsted 2017) and is renowned for its friendliness and student support.",United Kingdom,null,"Guildford County School is an outstanding Academy secondary school for students aged 11 to 18 in the heart of Guildford, Surrey, England. Founded in 1905, GCS is a specialist music college with an established reputation for academic excellence developed in a caring community. The school provides outstanding learning experiences (Ofsted 2017) and is renowned for its friendliness and student support.",Guildford County School,125,50 - 200,Education Management,true,2023-05-14T09:15:09.589Z,51.2317107,http://www.guildfordcounty.co.uk/,-0.5974462,null,10M - 50M,Vice Society,"[""Amazon AWS S3"",""MaxCDN""]",null,1905
645f8b080dd5ffd15c02da03,0,Societa Italiana Brevetti SpA,active,"We are an internationally recognised intellectual property firm specialising in the protection and enforcement of patents, trademarks, models, designs and copyrights. Our services cover all areas of intellectual property, both technical and legal.

We file applications world wide for patents, trademarks, designs, utility models and plant breeders’ rights.

We devise strategies to manage and exploit intellectual property rights and offer a wide range of related services.

These include management of portfolios and searches, license agreements, patent and trademark valuations, freedom to operate and due diligence analyses as well as value-enhancing strategies and assistance in intellectual property-related financial and tax issues.

We enforce intellectual property rights world wide.

We offer legal advice and assistance on counterfeiting, usurpation, unfair competition and on any issue involving intellectual property rights.

Our clients include enterprises of all sizes, from start-up to corporate, as well as universities/research centres and foreign associates.

Our professional staff includes qualified patent attorneys with specialisations in all main technical areas, qualified trademark attorneys and intellectual property law experts.

We aim to help clients manage their intellectual property rights according to their business priorities, extracting the maximum value from investments in creativity, innovation and trademarks.",Italy,null,"We are an internationally recognised intellectual property firm specialising in the protection and enforcement of patents, trademarks, models, designs and copyrights. Our services cover all areas of intellectual property, both technical and legal.

We file applications world wide for patents, trademarks, designs, utility models and plant breeders’ rights.

We devise strategies to manage and exploit intellectual property rights and offer a wide range of related services.

These include management of portfolios and searches, license agreements, patent and trademark valuations, freedom to operate and due diligence analyses as well as value-enhancing strategies and assistance in intellectual property-related financial and tax issues.

We enforce intellectual property rights world wide.

We offer legal advice and assistance on counterfeiting, usurpation, unfair competition and on any issue involving intellectual property rights.

Our clients include enterprises of all sizes, from start-up to corporate, as well as universities/research centres and foreign associates.

Our professional staff includes qualified patent attorneys with specialisations in all main technical areas, qualified trademark attorneys and intellectual property law experts.

We aim to help clients manage their intellectual property rights according to their business priorities, extracting the maximum value from investments in creativity, innovation and trademarks.",Società Italiana Brevetti S.p.A.,80,50 - 200,Legal Services,true,2023-05-14T09:15:15.529Z,null,http://www.sib.it/,null,null,10M - 50M,Vice Society,"[""Google Analytics"",""Gravatar"",""WordPress""]",null,1882
645f8b0a0dd5ffd15c02da04,2,Okanagan College,active,"Serving the beautiful Okanagan, Shuswap and Similkameen valleys, Okanagan College has campuses in Penticton, Kelowna, Vernon, Salmon Arm and a centre in Revelstoke. We live and work in the unceded territories of the Syilx-Okanagan, Secwepemc, Ktunaxa, and Sinixt. We honour, work with, learn from, and listen to Indigenous communities. Okanagan College delivers more than 150 programs to more than 17,000 learners (approx. 8,000 full-time equivalent students) each year. The College’s program array spans trades and apprenticeship, business, health and social development, arts, science, engineering technologies, food, wine and tourism, adult basic education and continuing studies programs.",Canada,null,"Serving the beautiful Okanagan, Shuswap and Similkameen valleys, Okanagan College has campuses in Penticton, Kelowna, Vernon, Salmon Arm and a centre in Revelstoke. We live and work in the unceded territories of the Syilx-Okanagan, Secwepemc, Ktunaxa, and Sinixt. We honour, work with, learn from, and listen to Indigenous communities. Okanagan College delivers more than 150 programs to more than 17,000 learners (approx. 8,000 full-time equivalent students) each year. The College’s program array spans trades and apprenticeship, business, health and social development, arts, science, engineering technologies, food, wine and tourism, adult basic education and continuing studies programs.",Okanagan College,750,"500 - 1,000",Higher Education,true,2023-05-14T09:15:21.407Z,49.865736,http://www.okanagan.bc.ca/,-119.486311,100897500,100M - 200M,Vice Society,"[""Drupal"",""Google Tag Manager""]",null,1961
645f8b0c0dd5ffd15c02da05,1,TechInsights,active,"TechInsights is the most trusted source of technology analysis and market information for the semiconductor and microelectronics industry.

Founded in 1989 to provide advanced reverse engineering services to companies seeking to better understand the underlying architecture of the semiconductor; for over 30 years we have existed to support a fair marketplace where semiconductor and electronics intellectual property can be innovated and monetized. We enable business leaders to make the best-informed technology and investment decisions.",Canada,null,"TechInsights is the most trusted source of technology analysis and market information for the semiconductor and microelectronics industry.

Founded in 1989 to provide advanced reverse engineering services to companies seeking to better understand the underlying architecture of the semiconductor; for over 30 years we have existed to support a fair marketplace where semiconductor and electronics intellectual property can be innovated and monetized. We enable business leaders to make the best-informed technology and investment decisions.",TechInsights,null,200 - 500,Renewables & Environment,true,2023-05-14T09:15:27.194Z,null,http://www.semiconductor.com/,null,null,50M - 100M,Vice Society,"[""Crazy Egg"",""Drupal"",""Google Analytics"",""Google Tag Manager"",""Salesforce force.com"",""ShareThis""]",null,1989
645f8b0e0dd5ffd15c02da06,0,Scheppersinstituut Wetteren,active,null,Belgium,null,null,Scheppers-Wetteren,null,null,Primary/Secondary Education,true,2023-05-14T09:15:33.002Z,null,http://www.scheppers-wetteren.be/,null,null,null,Vice Society,[],null,1973
645f8b100dd5ffd15c02da07,0,NPTC Group of Colleges,active,"Grŵp Colegau NPTC Group of Colleges is one of the largest Education providers in Wales covering 30 per cent of the country's landmass.  We believe that qualifications and training are the key to many career paths and with one of the widest ranges of subject choices on offer and training opportunities.

NPTC Group will open the door to a successful and rewarding education and career. - See more at: http://www.nptcgroup.ac.uk",United Kingdom,null,"Grŵp Colegau NPTC Group of Colleges is one of the largest Education providers in Wales covering 30 per cent of the country's landmass.  We believe that qualifications and training are the key to many career paths and with one of the widest ranges of subject choices on offer and training opportunities.

NPTC Group will open the door to a successful and rewarding education and career. - See more at: http://www.nptcgroup.ac.uk",Grŵp Colegau NPTC Group of Colleges,null,"500 - 1,000",Higher Education,true,2023-05-14T09:15:38.877Z,null,http://www.nptcgroup.ac.uk/,null,null,100M - 200M,Vice Society,"[""AddThis"",""CloudFlare"",""Google Tag Manager"",""MaxCDN"",""WordPress""]",null,1931
645f8b110dd5ffd15c02da08,0,Seguros Equinoccial,active,"Somos la compañía ecuatoriana de seguros que busca brindar tranquilidad a nuestros clientes por medio de la protección del patrimonio de sus familias y empresas.

Seguros Equinoccial nació en 1973, actualmente estamos presentes en las más importantes ciudades del país como Quito, Guayaquil, Cuenca, Manta, Ibarra, Ambato, Machala y Loja. Somos la aseguradora líder de Ecuador, así lo demuestran las cifras de la Superintendencia de Bancos y Seguros, pero sobre todo el respaldo y confianza de nuestros miles de clientes en todo el Ecuador.",Ecuador,null,"Somos la compañía ecuatoriana de seguros que busca brindar tranquilidad a nuestros clientes por medio de la protección del patrimonio de sus familias y empresas.

Seguros Equinoccial nació en 1973, actualmente estamos presentes en las más importantes ciudades del país como Quito, Guayaquil, Cuenca, Manta, Ibarra, Ambato, Machala y Loja. Somos la aseguradora líder de Ecuador, así lo demuestran las cifras de la Superintendencia de Bancos y Seguros, pero sobre todo el respaldo y confianza de nuestros miles de clientes en todo el Ecuador.",Seguros Equinoccial,null,null,Insurance,true,2023-05-14T09:15:44.727Z,null,http://www.segurosequinoccial.com/,null,null,null,Vice Society,"[""Google Tag Manager"",""WordPress""]",null,1973
645f8b130dd5ffd15c02da09,0,EGR,active,"Unseren Partnern wünschen wir Gesundheit, Glück und ein erfüllendes 2023! Bewerbung bewerbung@egr.at Kontakt office@egr.at",Austria,null,"Unseren Partnern wünschen wir Gesundheit, Glück und ein erfüllendes 2023! Bewerbung bewerbung@egr.at Kontakt office@egr.at",UPC Telekabel Infocenter,null,null,Retail,true,2023-05-14T09:15:50.515Z,48.2770352,http://www.egr.at/,16.404805,null,null,Vice Society,"[""WordPress""]",null,null
