_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded
6456550b7adef2f79c969d37,0,crossinggroup.com,active,"The Crossing Group is one of the largest trenchless construction companies in North America. We specialize in providing the energy, municipal, civil and utility sectors with the integrated, full-service offering of solutions required to overcome the simplest or most complex crossing challenges. We have the people, the processes, the technology and the capacity to efficiently handle projects of varying sizes, scope and complexity.",United States,"19 May, 2023 12:26:43 UTC","Replace or repair underground pipelines and utilities with The Crossing Group— North America's leaders in Horizontal Directional Drilling, Tunneling and Hydrovac. Servicing the energy sector, utility and marine construction industries.","THE HDD COMPANY, INC. DBA HORIZONTAL DIRECTIONAL DRILLING",12,10 - 50,Construction,false,2023-05-06T23:21:06.221Z,38.68035,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ngVhjYBk8xONP7ga644d0d03dda28,-121.04809,null,1M - 10M,lockbit,"[""Google Tag Manager"",""MaxCDN"",""WordPress""]",3856,null
6456550c7adef2f79c969d38,0,tvh.com,active,"data part #1 TVH is a global player in parts for forklifts, industrial vehicles, construction and agricultural machinery.",Belgium,"29 Apr, 2023 22:11:04 UTC","Scale models for forklifts, excavators, telehandlers & much more
We have over 300 scale models available online and delivered globally. We cover brands such as Bobcat, Yale, Caterpillar, Toyota, Linde and many more. On our website you file find forklift scale models, telehandler scale models, excavator scale models and lots of other material handling equipment.
Some popular brands: Bobcat - Caterpillar - JCB - JLG - John Deere - Jungheinrich - Kramer - Liebherr - Linde - Manitou - Mitsubishi - New Holland - Nissan - Still - Toyota - Volvo - Yale",Thermote & Vanhalst NV,null,null,null,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/Im3argqOAFHkkVft644c5288050c1,null,null,null,lockbit,"[""Drupal"",""Google Tag Manager"",""NewRelic"",""Optimizely""]",4124,1969
6456550e7adef2f79c969d39,1,baughmanco.com,active,"In 1930, Clyde Baughman founded Baughman (pronounced BOFF-man) with the goal of creating an honest, reliable company that would make a difference. When Clyde planted the company’s roots in Wichita, he had bigger ambitions than to simply become successful— he wanted to create a better space for his family to live and grow. Clyde valued service from the beginning, and that is what gives Baughman a truly local name.",United States,"28 Apr, 2023 14:22:23 UTC",**** Under Construction***** **** Under Construction***** **** Under Construction***** **** Under Construction***** **** Under Construction***** **** Under Construction***** **** Under Construction***** **** Under Construction***** **** Under Construction*****,"BAUGHMAN COMPANY, P.A",56,50 - 200,Architecture & Planning,true,2023-05-06T23:21:06.221Z,37.682316,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/uQSQ9tbSdm32hszZ644bc88feb554,-97.31977,null,1M - 10M,lockbit,"[""Google Tag Manager"",""WordPress""]",4249,1930
645655117adef2f79c969d3a,0,goforcloud.com,active,"At Go For Cloud, you can count on a no-nonsense IT consulting team specialising in cloud solutions and flexible digital workplaces. We help you define your IT strategy and look for solutions that perfectly match your business needs. Our consultants will advise and assist you throughout the transition process. However, you can also call on their expertise for various partial questions. Even for solving complex problems or issues relating to the cloud, our consultants are there for you.
We will add some proofs soon...",Pakistan,"28 Apr, 2023 21:29:05 UTC",null,Go For Cloud,null,null,null,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/YC4i3xlTs04WFwF86446f4a1cde00,null,null,null,lockbit,"[""Google Analytics""]",6457,null
645655277adef2f79c969d3b,0,olympia.org,active,"Please forgive me for allowing the attack on small innocent children, the stolen data has been deleted, to get the decryptor please give me the decryption id. I am very ashamed, but I can not control all partners, anyone can join my affiliate program as well as break the rules, I have blocked this partner.",United States,"26 Apr, 2023 22:50:03 UTC",Empowering Learners to Achieve Personal Success,OLYMPIA GIRLS BASKETBALL BOOSTER CLUB,null,null,Nonprofit Organization Management,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/4hdxnKWtPVLOuZlb64499c8ba0717,null,0,0 - 1M,lockbit,"[""Amazon AWS S3""]",5171,1998
645655297adef2f79c969d3c,0,keystonesmiles.org,active,"Please forgive me for allowing the attack on small innocent children, the stolen data has been deleted, to get the decryptor please give me the decryption id. I am very ashamed, but I can not control all partners, anyone can join my affiliate program as well as break the rules, I have blocked this partner.",United States,"26 Apr, 2023 22:45:35 UTC",null,KEYSTONE SMILES COMMUNITY LEARNING CENTER INC,228,200 - 500,Nonprofit Organization Management,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/IkKxgO8pdqyTs1kt64499b7fdb666,null,3182726,1M - 10M,lockbit,[],5059,1995
6456552d7adef2f79c969d3d,0,cdcbmestihl.com,active,"CDC BME STIHL Distributor is a distributor of STIHL outdoor power equipment. Marble Hill, Missouri, United States",United States,"28 Apr, 2023 17:07:06 UTC",null,CRADER EQUIPMENT COMPANY,null,null,Wholesale,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ghvyCgu86YeaYyy564495a3a4eaac,null,null,null,lockbit,"[""Google Analytics""]",4882,1969
645655327adef2f79c969d3e,0,silbon.es,active,"SILBON is a men's fashion brand. It is geared towards updating classic men’s style, with a focus on formalwear. The company also has an online store that provides services internationally.

Ven y descubre todas las secciones de nuestro blog: Street Style, Silbon is You, NoteBook y todo lo relacionado con nuestra Tienda. Entra en el mundo Silbon",Spain,"28 Apr, 2023 16:35:45 UTC","Tienda online de SILBON. Descubre la Nueva Colección, Campañas, LookBook y toda la actualidad de la firma en Dress Code.",Silbon,null,null,Apparel & Fashion,true,2023-05-06T23:21:06.221Z,41.650267,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/IBM6p3BogdWALvDv644952e1df877,-0.881727,null,null,lockbit,"[""Demandware"",""Google Tag Manager""]",4955,null
645655387adef2f79c969d3f,1,sunnydesigns.com,active,"Sunny Designs is a manufacturer and wholesale distributor of furniture and accessory items.

We exfiltrated the sales database for all customers + data from their file server.

Failure to negotiate with us will result in FULL data publication or auction sell!

After the deadline we are open to sell the data to the highest bid.

Listings/samples: https://www.sendspace.com/file/y6i37y",United States,"05 May, 2023 16:19:13 UTC",null,"SUNNY DESIGNS, INC",95,50 - 200,Wholesale,true,2023-05-06T23:21:06.221Z,34.091644,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/rQDYZ5MyzFN9c9OP6447fd810c91f,-117.5502,null,10M - 50M,lockbit,"[""MaxCDN""]",5461,1980
6456553a7adef2f79c969d40,0,ptow.com,active,"Physicians to Women is an OB GYN clinic in Roanoke, VA.

We exfiltrated the full database of the medical records for all patients + data exfiltrated from their file server.

Failure to negotiate with us will result in FULL data publication or auction sell!

After the deadline we are open to sell the data to the highest bid.

Listings/samples: https://www.sendspace.com/file/epr27d",United States,"05 May, 2023 16:12:36 UTC","Physicians to Women is an OB GYN clinic in Roanoke, VA. We offer a wide range of obstetric and gynecology care for women of all ages.","PHYSICIANS TO WOMEN, INC",62,50 - 200,Hospital & Health Care,true,2023-05-06T23:21:06.221Z,37.26458,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/UkEU2N0od4eeKuuC6447fbf4d0b4f,-79.9411,null,1M - 10M,lockbit,"[""CloudFlare"",""MaxCDN""]",5388,null
6456553c7adef2f79c969d41,0,peachtree-medical.com,active,"Peachtree Medical Center is a medical practice located in Peachtree City and Newnan, Georgia.

We exfiltrated the full database of the medical records for all patients + data exfiltrated from their file server.

Failure to negotiate with us will result in FULL data publication or auction sell!

After the deadline we are open to sell the data to the highest bid.

Listings/Samples: https://www.sendspace.com/file/dchziq",United States,"05 May, 2023 16:04:21 UTC",Peachtree Medical offers very affordable packages to allow all patients to screen their health every year,"Peachtree Medical, P.A.",null,10 - 50,Hospital & Health Care,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/cavJ82bK9wrdPch36447fa0529832,null,null,1M - 10M,lockbit,"[""WordPress""]",5341,2005
645655437adef2f79c969d42,0,lhh.com.my,active,"For over 3 decades we have build an impressive geo-demographical knowledge base about local market conditions in Selangor and Kuala Lumpur, and in recent years have currently expanded our reach to North Malaysia. We have also developed an extensive network of similar distributors across the whole of Malaysia in order to provide our clients with access to any market in Malaysia.",Malaysia,"16 May, 2023 11:45:46 UTC","For over 3 decades we have build an impressive geo-demographical knowledge base about local market conditions in Selangor and Kuala Lumpur, and in recent years have currently expanded our reach to North Malaysia. We have also developed an extensive network of similar distributors across the whole of Malaysia in order to provide our clients with access to any market in Malaysia. 

Our broad client base includes international giants such as Procter & Gamble, Godfrey Phillips, Mondelez International, Danone Dumex, Mandom and Reckitt Benckiser. Besides helping international firms achieve a strong presence in Malaysia, we also contribute to the local industry by offering promising local players our route-to-market knowledge, sales expertise, network and industry goodwill in an effort to help them realize their potential.",Lein Hing Holdings Sdn Bhd,null,null,Wholesale,false,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/NrG5z81MBWvuwpip6447f5aac05df,null,null,null,lockbit,"[""Google Analytics"",""MaxCDN""]",5130,1991
6456554e7adef2f79c969d43,0,imanor.gov.ma,active,Institut Marocain de Normalisation IMANOR,Morocco,"24 May, 2023 19:31:30 UTC",null,imanor,null,null,Chemicals,false,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/iBDdg146PfLQUsw56447f252b61ba,null,null,null,lockbit,"[""Google Analytics"",""WordPress""]",4974,null
645655547adef2f79c969d44,0,ddmontaza.hr,active,"Constructing and erecting power, petrochemical and industrial plants, bridges and steel structures.",Croatia,"16 May, 2023 10:57:49 UTC","Tradition of 95 years in constructing and erecting power, petrochemical and industrial plants, bridges and steel structures, as well as our presence on the markets of Europe and throughout the world has provided us with an extremely broad base in experience.

Long tradition, high quality standards, knowledge and experience of our employees as well as flexibility in adapting to market changes and customer requirements make us one of Croatia’s leading construction companies.",Đuro Đaković Montaža d.o.o.,73,50 - 200,Mechanical or Industrial Engineering,false,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/lVAXbSqUFJ5VjRcn6447ea6d651d4,null,null,10M - 50M,lockbit,[],4804,1926
6456556c7adef2f79c969d45,2,baffetmateriaux.fr,active,"Gédimat Baffet Matériaux is a company established since April 1985 in the basin of Brive-La-Gaillarde (19-Corrèze). With three agencies, Baffet Matériaux specializes in the sale of building materials, but also in carpentry, interior and exterior design, kitchen and many others!",France,"16 May, 2023 09:49:56 UTC","Négoce de matériaux basé sur le bassin de Brive-La-Gaillarde (Corrèze,19).",BAFFET MATERIAUX,null,10 - 50,Wholesale,false,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/DchEu4CR605AJX4W6447da84b22b7,null,5500000,1M - 10M,lockbit,"[""WooCommerce"",""WordPress""]",4385,1985
6456556f7adef2f79c969d46,0,ewwanfried.de,active,"In our more than one hundred and ten years of history, we have constantly developed as a family business. Then as now, in times of the free electricity market, it is our goal to be available to the citizens of the cities of Wanfried and Treffurt as a local and customer-oriented electricity supplier, grid operator and as a modern energy service company. The E-Werk is well networked and a member of various German and European cooperations and associations. Through these associations, the interests of independent municipal utilities and private utilities in Germany and Europe are sustainably represented.
We have seized the opportunity offered by the energy transition. Our subsidiaries e-wikom GmbH and e-service energy GmbH are active in the field of project planning and operational management of wind turbines.",Germany,"16 May, 2023 09:37:46 UTC",EW Wanfried - der Energieversorger für die Region Wanfried und Umgebung.,Elektrizitätswerk Wanfried von Scharfenberg KG,null,null,null,false,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/CCmifksnagz73WdZ6447d7aaeddee,null,null,null,lockbit,[],4285,null
645655797adef2f79c969d47,0,vcclawservices.com,active,"Vivien Chan & Co. is a full-service law practice with offices in Hong Kong (1985) and Beijing (1993). We are consistently recognized as a premier law firm for and in Greater China. With over 35 years of doing business in Greater China, our Hong Kong and China teams have an in-depth understanding and knowledge of the legal culture and market dynamics.",Hong Kong,"16 May, 2023 08:44:27 UTC","Vivien Chan & Co. is a full-service law practice with offices in Hong Kong (1985) and Beijing (1993). We are consistently recognized as a premier law firm for and in Greater China. With over 35 years of doing business in Greater China, our Hong Kong and China teams have an in-depth understanding and knowledge of the legal culture and market dynamics.

Our long established licensed law offices in Greater China have allowed us to develop deep local roots and an integrated global perspective necessary to help domestic businesses and multinational companies alike seamlessly manage even the most complex local and cross border transactions.

We have advised on some of the most significant acquisitions, arbitrations, real estate projects and intellectual property enforcement to date. This is particularly evident from our leading position in areas such as intellectual property, tax, employment, mergers & acquisitions and dispute resolution. Our ability to collaborate across practices and borders with ease allows us to bring the right team to every transaction, regardless of location.",Vivien Chan & Co.,null,10 - 50,Law Practice,false,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/G8h9aVn6Ojbn8HmE6447cb2b97afa,null,null,1M - 10M,lockbit,"[""Google Tag Manager""]",4092,1985
6456557a7adef2f79c969d48,1,ultimateimageprinting.com,active,"Founded in 1980, Ultimate Image Printing is a full service commercial printing company located in Orange County, California. Since our inception, we have always believed that a print is not just ink on paper… it’s love, excitement, power… it’s communication.",United States,"15 May, 2023 04:51:28 UTC","WHAT WE DO
We service clients nationally, offering high-quality commercial offset and wide format printing.  From high impact graphic design, complex event graphics and effective vehicle wraps to innovative direct mail campaigns and marketing collateral, Ultimate Image Printing covers it all.

Come see why so many companies put their trust in Ultimate Image Printing for great quality and fast turnaround on their printed material, time after time. Your company, no matter what size, always has a place with Ultimate Image Printing.


WHO WE HELP 
Ultimate Image Printing offers a wide array of services, from pre-production to finishing.
 
Our capabilities, equipment, and staff have been specifically tailored to assist small-mid size companies in need of a print marketing and strategic partner.

Our online ordering solutions help companies that have multiple locations across the nation maintain consistency within their brand.

Our national network of installers helps these companies maintain and install event graphics, their in-store POP materials, fleet graphics and promotional items.

Our facility, conveniently located near the John Wayne Airport and within close proximity to both the Anaheim and Long Beach Convention Center makes us a viable choice for local companies.","ULTIMATE IMAGE PRINTING, INC",27,10 - 50,Printing,false,2023-05-06T23:21:06.221Z,33.719826,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/yuD6I0ibtzPS8l5064475c50221e0,-117.91117,null,1M - 10M,lockbit,"[""Google Analytics"",""Google DoubleClick"",""Google Tag Manager""]",4147,1980
645655837adef2f79c969d49,0,gruponutresa.com,active,"Grupo Nutresa, formerly Grupo Nacional de Chocolates S.A. is a food-processing conglomerate headquartered in Medellín, Colombia. The group's principal activities are producing, distributing, and selling cold cuts, biscuits, chocolates, coffee, ice cream and pasta
We'll add some proofs shortly",Colombia,"28 Apr, 2023 21:23:07 UTC",Grupo Nutresa S. A. es la empresa líder en alimentos procesados en Colombia y uno de los jugadores más relevantes del sector en América Latina.,GRUPO NUTRESA SA,null,null,Food Production,true,2023-05-06T23:21:06.221Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/MGkIpaoGDfCHwVlH6446f33b58a55,null,2441900000,> 1B,lockbit,"[""Amazon AWS S3"",""Google Tag Manager"",""Gravatar"",""WordPress""]",5354,1920
6456558a7adef2f79c969d4a,0,logicalsolutions.bc.ca,active,"Logical Solutions is a full service systems contractor and integrator that employ trained sales people, systems specialists, field technicians and project managers. We handle communications projects from conceptual design to complete and operational systems including layout and design, installation and in service training, as well as 24‐hour emergency service.",Canada,"04 May, 2023 18:34:47 UTC","Healthcare and Education systems integrator with a focus on designing and implementing solutions to complement processes and improve workflow. Our goal is to understand and align with your vision on how critical communications would best work for your team, customers and organization, then make it happen!

Exclusive provider Rauland-Borg Responder and Telecenter Systems in British Columbia. 
Exclusive provider of Heritage MedCall in Canada
Provider of Panasonic Telephony Solutions
Provider of Stanley Healthcare Solutions
Provider of AccuTech Patient Safety Solutions",Logical Solutions,null,10 - 50,Telecommunications,true,2023-05-06T23:21:06.221Z,49.131336,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/Es6ZlTui86mHfrlJ6446cbc76f2d1,-123.095589,null,1M - 10M,lockbit,"[""Google Analytics"",""Google DoubleClick"",""Google Tag Manager""]",5690,1984
